2026-02-14 11:30:19,096 | INFO | [Forward][gaussian] checkpoint saved at epoch=2499 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:30:19,097 | INFO | [Forward][gaussian] epoch=2499/11999 total=9.767e-04 pde=7.526e-04 bc=2.241e-05 best=9.335e-04 lr=1.00e-03
2026-02-14 11:30:20,418 | INFO | [Forward][gaussian] epoch=2599/11999 total=2.160e-03 pde=8.608e-04 bc=1.299e-04 best=8.366e-04 lr=1.00e-03
2026-02-14 11:30:21,729 | INFO | [Forward][gaussian] epoch=2699/11999 total=1.232e-03 pde=6.907e-04 bc=5.416e-05 best=8.298e-04 lr=1.00e-03
2026-02-14 11:30:23,033 | INFO | [Forward][gaussian] epoch=2799/11999 total=8.826e-04 pde=6.142e-04 bc=2.685e-05 best=7.370e-04 lr=1.00e-03
2026-02-14 11:30:24,331 | INFO | [Forward][gaussian] epoch=2899/11999 total=6.997e-04 pde=5.613e-04 bc=1.384e-05 best=6.369e-04 lr=1.00e-03
2026-02-14 11:30:25,659 | INFO | [Forward][gaussian] checkpoint saved at epoch=2999 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:30:25,660 | INFO | [Forward][gaussian] epoch=2999/11999 total=7.532e-04 pde=5.424e-04 bc=2.108e-05 best=6.055e-04 lr=1.00e-03
2026-02-14 11:30:26,970 | INFO | [Forward][gaussian] epoch=3099/11999 total=5.621e-04 pde=4.869e-04 bc=7.515e-06 best=5.621e-04 lr=1.00e-03
2026-02-14 11:30:28,291 | INFO | [Forward][gaussian] epoch=3199/11999 total=6.739e-04 pde=4.798e-04 bc=1.941e-05 best=5.425e-04 lr=1.00e-03
2026-02-14 11:30:29,614 | INFO | [Forward][gaussian] epoch=3299/11999 total=5.531e-04 pde=4.408e-04 bc=1.122e-05 best=5.076e-04 lr=1.00e-03
2026-02-14 11:30:30,923 | INFO | [Forward][gaussian] epoch=3399/11999 total=1.283e-03 pde=5.235e-04 bc=7.596e-05 best=5.076e-04 lr=1.00e-03
2026-02-14 11:30:32,259 | INFO | [Forward][gaussian] checkpoint saved at epoch=3499 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:30:32,259 | INFO | [Forward][gaussian] epoch=3499/11999 total=1.148e-03 pde=4.840e-04 bc=6.642e-05 best=4.472e-04 lr=1.00e-03
2026-02-14 11:30:33,578 | INFO | [Forward][gaussian] epoch=3599/11999 total=8.118e-04 pde=4.281e-04 bc=3.837e-05 best=4.160e-04 lr=1.00e-03
2026-02-14 11:30:34,882 | INFO | [Forward][gaussian] epoch=3699/11999 total=4.085e-04 pde=3.551e-04 bc=5.335e-06 best=4.085e-04 lr=1.00e-03
2026-02-14 11:30:36,190 | INFO | [Forward][gaussian] epoch=3799/11999 total=4.351e-04 pde=3.450e-04 bc=9.009e-06 best=3.817e-04 lr=1.00e-03
2026-02-14 11:30:37,496 | INFO | [Forward][gaussian] epoch=3899/11999 total=1.227e-03 pde=4.545e-04 bc=7.728e-05 best=3.817e-04 lr=1.00e-03
2026-02-14 11:30:38,803 | INFO | [Forward][gaussian] checkpoint saved at epoch=3999 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:30:38,803 | INFO | [Forward][gaussian] epoch=3999/11999 total=4.836e-04 pde=3.284e-04 bc=1.552e-05 best=3.565e-04 lr=1.00e-03
2026-02-14 11:30:40,140 | INFO | [Forward][gaussian] epoch=4099/11999 total=7.833e-04 pde=3.618e-04 bc=4.215e-05 best=3.408e-04 lr=1.00e-03
2026-02-14 11:30:41,471 | INFO | [Forward][gaussian] epoch=4199/11999 total=1.193e-03 pde=4.190e-04 bc=7.742e-05 best=3.150e-04 lr=1.00e-03
2026-02-14 11:30:42,768 | INFO | [Forward][gaussian] epoch=4299/11999 total=1.023e-03 pde=3.680e-04 bc=6.551e-05 best=3.130e-04 lr=1.00e-03
2026-02-14 11:30:44,072 | INFO | [Forward][gaussian] epoch=4399/11999 total=9.298e-04 pde=3.448e-04 bc=5.849e-05 best=3.055e-04 lr=1.00e-03
2026-02-14 11:30:45,381 | INFO | [Forward][gaussian] checkpoint saved at epoch=4499 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:30:45,381 | INFO | [Forward][gaussian] epoch=4499/11999 total=1.013e-03 pde=3.491e-04 bc=6.644e-05 best=3.055e-04 lr=1.00e-03
2026-02-14 11:30:46,691 | INFO | [Forward][gaussian] epoch=4599/11999 total=7.370e-04 pde=3.242e-04 bc=4.128e-05 best=2.723e-04 lr=1.00e-03
2026-02-14 11:30:47,987 | INFO | [Forward][gaussian] epoch=4699/11999 total=1.046e-03 pde=3.323e-04 bc=7.136e-05 best=2.723e-04 lr=1.00e-03
2026-02-14 11:30:49,290 | INFO | [Forward][gaussian] epoch=4799/11999 total=8.878e-04 pde=3.275e-04 bc=5.603e-05 best=2.592e-04 lr=1.00e-03
2026-02-14 11:30:50,595 | INFO | [Forward][gaussian] epoch=4899/11999 total=3.352e-04 pde=2.334e-04 bc=1.018e-05 best=2.592e-04 lr=1.00e-03
2026-02-14 11:30:51,905 | INFO | [Forward][gaussian] checkpoint saved at epoch=4999 -> outputs_refactor\full_matrix_rerun_20260214_112937\checkpoints\gaussian\forward_last.pth
2026-02-14 11:30:51,906 | INFO | [Forward][gaussian] epoch=4999/11999 total=1.076e-03 pde=3.089e-04 bc=7.672e-05 best=2.591e-04 lr=1.00e-03
